iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank,country_name,continent,un_region,income_group,louvain_community,leiden_community,gn_community,dominant_region,community_label,boundary_score,is_boundary_node,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability,visa_openness_index
NLD,2010,0.1724137931034483,0.3793103448275862,772047.0,294902.0,0.0289119644723093,0.0073934735625678,Netherlands,Europe,Western Europe,High income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,0.7142857142857143,True,51305.7338533973,16615394.0,4.991,0.0,11.98348045,0.339401846541543,161.0
PER,2010,0.2241379310344827,0.2413793103448275,47766.0,669684.0,0.0,0.0016380313123836,Peru,Americas,Latin America,Upper middle income,6,1,11,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.7142857142857143,True,5072.11494019615,29086019.0,3.6,28.0,8.865139961,0.426204261853152,71.0
PHL,2010,0.0387931034482758,0.3922413793103448,39421.0,2853226.0,0.0126517017465293,0.0020299246741043,Philippines,Asia,South-Eastern Asia,Lower middle income,7,0,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,2162.91375885614,96337125.0,3.605,332.0,8.914990425,0.476553409821965,54.0
PRT,2010,0.5387931034482758,0.2887931034482758,389685.0,831724.0,0.0274120204508135,0.0060034314986527,Portugal,Europe,Southern Europe,High income,2,1,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,22551.935098809,10573100.0,10.771,0.0,8.058150291,0.342391582560376,158.0
SUR,2010,0.0172413793103448,0.0991379310344827,10596.0,133015.0,0.0085866360650843,0.0006997171917712,Suriname,Americas,Latin America,Upper middle income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,0.7142857142857143,True,7943.60482816915,549923.0,7.15,0.0,7.981387138,0.404133181357518,63.0
SXM,2010,0.1422413793103448,0.0344827586206896,12532.0,873.0,2.1738319152112257e-05,0.0041062843743428,Sint Maarten,Americas,Caribbean,High income,3,7,12,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,26403.8143692163,33794.0,,0.0,,,
TUR,2010,0.1896551724137931,0.3405172413793103,710629.0,1281379.0,0.0179558516196447,0.0070544898924443,Turkey,Asia,Western Asia,Upper middle income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,10698.9699409757,73142150.0,11.879,355.0,7.09209013,0.38347727671225,89.0
USA,2010,0.2543103448275862,0.6939655172413793,20309381.0,1368472.0,0.5547619047619048,0.1270107490268741,United States,Americas,Northern America,High income,5,3,2,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.5714285714285714,True,48642.6312088213,309378227.0,9.633,329.0,13.05183983,0.313211872231201,159.0
VCT,2010,0.0646551724137931,0.1034482758620689,2136.0,15560.0,0.0,0.0010921237229841,Saint Vincent and the Grenadines,Americas,Caribbean,Upper middle income,5,3,13,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.7142857142857143,True,6551.96835992405,109959.0,19.924,0.0,9.92501277,0.454033438886634,88.0
VEN,2010,0.4870689655172414,0.2413793103448275,671019.0,295797.0,0.0401941521122555,0.0054442692485529,Venezuela,Americas,Latin America,Lower middle income,5,3,2,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.7142857142857143,True,13646.3046622664,28813101.0,7.112,0.0,8.687755108,0.373576534641939,115.0
PAK,2010,0.0344827586206896,0.3491379310344827,1866803.0,1457665.0,0.0088909725332139,0.002624214805019,Pakistan,Asia,South Asia,Lower middle income,4,5,2,South Asia,Cluster 4: South Asia,1.0,True,987.304571124485,199239047.0,0.653,5574.0,4.594940186,0.531160185987791,36.0
AFG,2010,0.0129310344827586,0.2586206896551724,31874.0,2351542.0,0.0046085236602477,0.0007165428828621,Afghanistan,Asia,South Asia,Low income,4,5,2,South Asia,Cluster 4: South Asia,1.0,True,560.621505463146,28284089.0,7.809,7038.0,1.890226268,0.583799555533243,26.0
TJK,2010,0.1508620689655172,0.1293103448275862,157851.0,233107.0,0.0,0.0010459737168286,Tajikistan,Asia,Central Asia,Low income,0,6,14,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,737.338883219356,7652141.0,7.037,98.0,11.16707869,0.393958607909386,50.0
UZB,2010,0.043103448275862,0.1767241379310344,620879.0,983055.0,0.0,0.0020168674972352,Uzbekistan,Asia,Central Asia,Lower middle income,0,6,14,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,1956.78127255673,28385506.0,5.36,1.0,10.97446584,0.354044950989855,47.0
CIV,2010,0.043103448275862,0.1594827586206896,970224.0,459734.0,0.0396506941334527,0.0088708470146033,Côte d'Ivoire,Africa,Sub-Saharan Africa,Lower middle income,1,8,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,1553.54887048143,22488065.0,6.607,0.0,5.166125059,0.493896047868622,0.0
AGO,2010,0.0560344827586206,0.1594827586206896,32461.0,291881.0,0.0003043364681295,0.0009932556817223,Angola,Africa,Sub-Saharan Africa,Lower middle income,2,1,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,4101.63715564669,23294825.0,16.595,0.0,3.828874918,0.502047233171845,34.0
COD,2010,0.0301724137931034,0.2241379310344827,224080.0,623531.0,0.015499421555456,0.0017890001506667,DR Congo,Africa,Sub-Saharan Africa,Low income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,352.400398754692,68563038.0,4.098,1.0,5.642020881,0.567977555361864,36.0
COG,2010,0.0905172413793103,0.1594827586206896,187785.0,83220.0,0.0002391215106732,0.0016629747958148,Congo,Africa,Sub-Saharan Africa,Lower middle income,2,0,15,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,2946.55798067708,4462290.0,19.3,1.0,7.56968174,0.527115598300675,42.0
CPV,2010,0.1379310344827586,0.0905172413793103,6339.0,53190.0,0.0043041871921182,0.0008757855045318,Cabo Verde,Africa,Sub-Saharan Africa,Lower middle income,2,1,16,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,3579.46006137809,509784.0,10.67,0.0,5.672001926,0.423043214012607,0.0
GIN,2010,0.1206896551724137,0.1637931034482758,67495.0,164980.0,0.004456355426183,0.001730524587787,Guinea,Africa,Sub-Saharan Africa,Low income,1,8,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,659.235326211315,10396086.0,5.018,0.0,1.582159996,0.529022512406963,52.0
MOZ,2010,0.0689655172413793,0.1379310344827586,147292.0,249860.0,0.0136081877892222,0.002259578736461,Mozambique,Africa,Sub-Saharan Africa,Low income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,496.185839392659,22999235.0,3.259,1.0,2.479079962,0.498301630599308,45.0
NAM,2010,0.3491379310344827,0.0646551724137931,46845.0,22238.0,0.0048259068517689,0.0014006469442009,Namibia,Africa,Sub-Saharan Africa,Upper middle income,2,0,17,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,5418.21633365814,2109811.0,22.12,0.0,6.399760026,0.498206341321677,67.0
RWA,2010,0.021551724137931,0.1422413793103448,204361.0,173251.0,0.0172819637259292,0.0017661151601698,Rwanda,Africa,Sub-Saharan Africa,Low income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,586.599950359877,10317553.0,11.637,208.0,3.76127666,0.586016708397629,39.0
STP,2010,0.0258620689655172,0.0344827586206896,1308.0,15843.0,0.0,0.0006651485183691,Sao Tome and Principe,Africa,Sub-Saharan Africa,Lower middle income,2,1,18,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,1045.20958234528,181802.0,14.628,0.0,5.243659187,0.555279282751629,44.0
TCD,2010,0.043103448275862,0.125,224278.0,85943.0,0.039324619346171,0.0021802631228896,Chad,Africa,Sub-Saharan Africa,Low income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,1141.80069268412,12312575.0,0.911,42.0,1.811623991,0.644084885267353,0.0
ZAF,2010,0.5129310344827586,0.3060344827586206,684678.0,358790.0,0.0685409202866099,0.0089386114494433,South Africa,Africa,Sub-Saharan Africa,Upper middle income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,7973.47195771517,52344051.0,24.683,0.0,9.669320107,0.406422016520693,88.0
ZMB,2010,0.125,0.1206896551724137,65271.0,69352.0,2.1738319152112257e-05,0.0012205710338458,Zambia,Africa,Sub-Saharan Africa,Lower middle income,2,0,19,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,1451.10616017155,13965594.0,13.19,2.0,6.301295621,0.505610460469804,64.0
CAN,2010,0.5560344827586207,0.4956896551724138,3645755.0,668726.0,0.0556718353485594,0.0466304559646727,Canada,Americas,Northern America,High income,9,0,2,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,47560.8378831258,34005902.0,8.178,0.0,13.51386223,0.282958787445727,157.0
AIA,2010,0.0387931034482758,0.043103448275862,1768.0,825.0,0.0,0.0016322403896941,Anguilla,Americas,Caribbean,High income,3,7,20,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,,,,,,,
GBR,2010,0.1508620689655172,0.603448275862069,3001792.0,2240392.0,0.3520086020301537,0.0497026962918978,United Kingdom,Europe,Northern Europe,High income,9,0,2,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,39778.3220528565,62766365.0,7.973,0.0,13.21277046,0.282892225941665,166.0
KNA,2010,0.0560344827586206,0.0991379310344827,1678.0,6177.0,6.521495745633678e-05,0.0019974980969641,Saint Kitts and Nevis,Americas,Latin America,High income,3,7,21,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,16622.9457908577,46846.0,,0.0,9.625018683,,121.0
MSR,2010,0.043103448275862,0.0474137931034482,517.0,1515.0,0.0,0.0007088472629506,Montserrat,Americas,Caribbean,Upper middle income,5,7,22,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.7142857142857143,True,,,,,,,
VIR,2010,0.0862068965517241,0.0603448275862068,29465.0,1556.0,0.0141951224063293,0.0062998454079796,United States Virgin Islands,Americas,Caribbean,High income,5,3,23,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.5714285714285714,True,39905.1284180994,108357.0,11.059,0.0,,,
ALB,2010,0.0258620689655172,0.1594827586206896,22820.0,464464.0,0.0041737572772055,0.0012040100317805,Albania,Europe,Eastern Europe,Upper middle income,0,2,24,Pan-Europe,Cluster 0: Pan-Europe,0.7142857142857143,True,4149.14469936847,2913021.0,14.086,0.0,9.626719793,0.431833568262864,49.0
GRC,2010,0.814655172413793,0.2456896551724137,680418.0,340905.0,0.0132603746827884,0.0096691757249984,Greece,Europe,Southern Europe,High income,0,2,2,Pan-Europe,Cluster 0: Pan-Europe,0.7142857142857143,True,26653.0488008626,11121341.0,12.719,0.0,10.20827007,0.34021467097093,153.0
ITA,2010,0.6120689655172413,0.4568965517241379,2563868.0,1249003.0,0.0411506381549485,0.0257592471159108,Italy,Europe,Southern Europe,High income,9,1,2,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,35856.8625485539,59819407.0,8.363,0.0,9.82297039,0.347474459298935,161.0
MKD,2010,0.0818965517241379,0.1508620689655172,74805.0,212971.0,4.3476638304224514e-05,0.0009467445015301,North Macedonia,Europe,Eastern Europe,Upper middle income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,4833.36586759968,1946298.0,33.135,0.0,9.404580116,0.364606732153453,0.0
ARG,2010,0.3103448275862069,0.2672413793103448,967899.0,435013.0,0.038542039856695,0.0097898207277406,Argentina,Americas,Latin America,Upper middle income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,10260.1313108254,41288694.0,7.714,0.0,10.59963989,0.401211002814394,132.0
AND,2010,0.0775862068965517,0.021551724137931,23383.0,596.0,0.0,0.0011991308878189,Andorra,Europe,Western Europe,High income,6,1,25,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,42746.830952263,80706.0,,0.0,10.52912998,,131.0
AUS,2010,0.8491379310344828,0.4094827586206896,2957042.0,182973.0,0.1319950738916256,0.0583346464927656,Australia,Oceania,Australia/NZ,High income,7,4,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.7142857142857143,True,52313.8939041213,22031750.0,5.214,0.0,12.03444004,0.326500154255844,157.0
BEL,2010,0.3577586206896552,0.3146551724137931,729944.0,216372.0,0.0072605985968054,0.0101820536777745,Belgium,Europe,Western Europe,High income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,44197.393671162,10895586.0,8.293,0.0,11.41578007,0.353084644440966,160.0
CHE,2010,0.1939655172413793,0.3232758620689655,882309.0,255408.0,0.0043041871921182,0.0123164229861959,Switzerland,Europe,Western Europe,High income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,1.0,True,77956.1262043942,7824909.0,4.808,0.0,13.32365036,0.285476828781736,156.0
CHL,2010,0.4094827586206896,0.2155172413793103,186374.0,223873.0,0.0049998134049858,0.0037490551819889,Chile,Americas,Latin America,High income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,12632.8704724192,17181464.0,8.547,0.0,9.85243988,0.352105813465069,131.0
DEU,2010,0.1163793103448275,0.5258620689655172,4111516.0,2301789.0,0.2679247835497835,0.0229423063636854,Germany,Europe,Western Europe,High income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,1.0,True,42396.9665976293,81776930.0,7.043,0.0,13.85177994,0.302628007432016,161.0
DNK,2010,0.7887931034482758,0.2327586206896551,255067.0,58558.0,0.0234556463651291,0.0072741868520214,Denmark,Europe,Northern Europe,High income,9,2,26,Pan-Europe,Cluster 9: Pan-Europe,1.0,True,58104.5445594981,5547683.0,7.746,0.0,12.42588997,0.333005372344239,164.0
ESP,2010,0.2025862068965517,0.375,2927106.0,600691.0,0.1039526421854008,0.0231604391183684,Spain,Europe,Southern Europe,High income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,30658.7422282912,46576897.0,19.86,0.0,9.363030434,0.309638243347369,160.0
FRA,2010,0.2284482758620689,0.5732758620689655,3448399.0,1057021.0,0.2542079041648007,0.0326158528174478,France,Europe,Western Europe,High income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,40694.8211697025,65026211.0,9.279,0.0,10.7787199,0.30505265421119,161.0
MAR,2010,0.0775862068965517,0.2456896551724137,29296.0,1239802.0,0.0,0.0012289207807957,Morocco,Africa,Northern Africa,Lower middle income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,3067.9853515625,32467016.0,9.09,0.0,4.24,0.396514936440489,51.0
SWE,2010,0.2370689655172413,0.2629310344827586,602123.0,92952.0,0.0183688796835348,0.0100169634529521,Sweden,Europe,Northern Europe,High income,9,2,2,Pan-Europe,Cluster 9: Pan-Europe,1.0,True,52542.5759090299,9378126.0,8.61,0.0,12.20699024,0.316552875547631,163.0
URY,2010,0.0732758620689655,0.1724137931034483,38932.0,137966.0,0.0,0.0013800263213536,Uruguay,Americas,Latin America,High income,6,1,2,Sub-Saharan Africa & Latin America,Cluster 6: Sub-Saharan Africa & Latin America,0.8571428571428571,True,12641.0576849008,3318580.0,7.158,0.0,8.327150345,0.399970571962881,118.0
ARE,2010,0.1422413793103448,0.1422413793103448,1627861.0,51721.0,0.0003695514255859,0.0070163976412583,United Arab Emirates,Asia,Western Asia,High income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,1.0,True,44795.2846234991,6869838.0,2.798,0.0,9.833638018,0.405581472532573,64.0
BGD,2010,0.0732758620689655,0.2327586206896551,522781.0,2009440.0,0.0901270712046574,0.00513717885963,Bangladesh,Asia,South Asia,Lower middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,757.385280361508,152201981.0,3.379,2.0,5.118670177,0.554066162157698,42.0
BHR,2010,0.1422413793103448,0.0862068965517241,166193.0,19974.0,0.0,0.0016013145822974,Bahrain,Asia,Western Asia,High income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,21819.3291098099,1228543.0,1.13,0.0,8.03221035,0.434397643486136,67.0
EGY,2010,0.3060344827586206,0.3060344827586206,141592.0,902107.0,0.0004565047021943,0.0023941027366301,Egypt,Africa,Northern Africa,Lower middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,1.0,True,2455.08194645282,89196072.0,8.757,0.0,7.373180736,0.427460787615675,0.0
ERI,2010,0.0905172413793103,0.1422413793103448,6258.0,131420.0,0.0,0.0006803085374873,Eritrea,Africa,Sub-Saharan Africa,Low income,9,2,27,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,539.699512069686,2945186.0,5.854,0.0,4.673572948,0.617286039424881,33.0
ETH,2010,0.0474137931034482,0.2112068965517241,101726.0,331465.0,0.0920183049708911,0.0011793059523393,Ethiopia,Africa,Sub-Saharan Africa,Low income,2,0,2,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,330.619412798644,90538514.0,2.295,151.0,2.134607434,0.586496086774501,34.0
IDN,2010,0.0862068965517241,0.2801724137931034,42778.0,1632034.0,0.0168471973428869,0.0021697291309322,Indonesia,Asia,South-Eastern Asia,Upper middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.7142857142857143,True,3065.68348377765,246305322.0,5.614,0.0,7.41217494,0.473221196441619,43.0
JOR,2010,0.0344827586206896,0.1853448275862069,1609748.0,209691.0,0.0010651776384535,0.0067640276568292,Jordan,Asia,Western Asia,Upper middle income,8,9,2,Western Asia,Cluster 8: Western Asia,0.8571428571428571,True,4139.04283161368,7297043.0,12.5,0.0,9.605540276,0.39984409503661,39.0
KWT,2010,0.1379310344827586,0.1163793103448275,678875.0,45661.0,0.0,0.0041743275073945,Kuwait,Asia,Western Asia,High income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,1.0,True,39212.252220155,2943372.0,1.82,0.0,6.849144936,0.370607065240307,71.0
LBN,2010,0.0344827586206896,0.3103448275862069,213971.0,237535.0,0.0278033101955515,0.0015264197162292,Lebanon,Asia,Western Asia,Lower middle income,8,9,2,Western Asia,Cluster 8: Western Asia,0.8571428571428571,True,7625.81051551165,5041288.0,6.768,0.0,8.20476168,0.407485813279005,32.0
LKA,2010,0.2112068965517241,0.2370689655172413,17351.0,516983.0,0.0092387856396477,0.0014910637066598,Sri Lanka,Asia,South Asia,Lower middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,2808.36245207687,20879089.0,4.784,0.0,10.23958833,0.485946070926864,43.0
NGA,2010,0.0387931034482758,0.3318965517241379,371504.0,441869.0,0.0623454993282579,0.0037418263155265,Nigeria,Africa,Sub-Saharan Africa,Lower middle income,1,8,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,2202.25672957344,166642886.0,3.744,0.0,5.839596653,0.493774097838235,51.0
NPL,2010,0.0258620689655172,0.1810344827586207,380338.0,683439.0,0.0133908045977011,0.0017875338536805,Nepal,Asia,South Asia,Lower middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,585.278491984574,27341952.0,10.563,0.0,3.454652071,0.521146946672907,38.0
PSE,2010,0.0603448275862068,0.1896551724137931,137099.0,1534792.0,0.049976395730706,0.0087795631786623,Palestine,Asia,Western Asia,Lower middle income,8,9,2,Western Asia,Cluster 8: Western Asia,0.8571428571428571,True,2557.07562356699,3786161.0,21.416,0.0,8.363300323,,0.0
QAT,2010,0.1422413793103448,0.0818965517241379,254822.0,7742.0,0.0,0.001974796443129,Qatar,Asia,Western Asia,High income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.7142857142857143,True,77387.2936379616,1616832.0,0.45,0.0,8.548800468,0.357760213209329,66.0
SAU,2010,0.0818965517241379,0.1939655172413793,1915173.0,56735.0,0.0002608598298253,0.0064383925222789,Saudi Arabia,Asia,Western Asia,High income,7,0,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,22028.3901426586,23978487.0,5.55,0.0,8.949480057,0.422323550616671,57.0
